#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
Cc1,CH6,Market Price,2016-01-08T15:00:00.000000000Z,-6,Intraday 1Hour,356.25,357.75,355.75,356.5
Cc1,CH6,Market Price,2016-01-08T16:00:00.000000000Z,-6,Intraday 1Hour,356.5,357.75,356.0,356.75
Cc1,CH6,Market Price,2016-01-08T17:00:00.000000000Z,-6,Intraday 1Hour,356.5,357.25,356.0,356.0
Cc1,CH6,Market Price,2016-01-08T18:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.75,354.75,356.75
Cc1,CH6,Market Price,2016-01-08T19:00:00.000000000Z,-6,Intraday 1Hour,356.5,357.25,356.25,357.25
Cc1,CH6,Market Price,2016-01-11T01:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.25,355.0,355.25
Cc1,CH6,Market Price,2016-01-11T02:00:00.000000000Z,-6,Intraday 1Hour,355.25,355.25,355.0,355.0
Cc1,CH6,Market Price,2016-01-11T03:00:00.000000000Z,-6,Intraday 1Hour,355.0,355.25,355.0,355.0
Cc1,CH6,Market Price,2016-01-11T04:00:00.000000000Z,-6,Intraday 1Hour,355.25,355.25,355.0,355.0
Cc1,CH6,Market Price,2016-01-11T05:00:00.000000000Z,-6,Intraday 1Hour,355.0,355.25,355.0,355.0
Cc1,CH6,Market Price,2016-01-11T06:00:00.000000000Z,-6,Intraday 1Hour,355.0,355.25,354.75,354.75
Cc1,CH6,Market Price,2016-01-11T07:00:00.000000000Z,-6,Intraday 1Hour,355.0,355.0,354.75,354.75
Cc1,CH6,Market Price,2016-01-11T08:00:00.000000000Z,-6,Intraday 1Hour,354.75,355.0,354.25,354.25
Cc1,CH6,Market Price,2016-01-11T09:00:00.000000000Z,-6,Intraday 1Hour,354.25,354.5,353.75,353.75
Cc1,CH6,Market Price,2016-01-11T10:00:00.000000000Z,-6,Intraday 1Hour,353.75,354.0,353.75,353.75
Cc1,CH6,Market Price,2016-01-11T11:00:00.000000000Z,-6,Intraday 1Hour,353.75,354.0,353.5,354.0
Cc1,CH6,Market Price,2016-01-11T12:00:00.000000000Z,-6,Intraday 1Hour,353.75,354.25,353.5,354.0
Cc1,CH6,Market Price,2016-01-11T13:00:00.000000000Z,-6,Intraday 1Hour,354.0,354.5,353.75,353.75
Cc1,CH6,Market Price,2016-01-11T14:00:00.000000000Z,-6,Intraday 1Hour,354.0,355.0,352.5,353.25
Cc1,CH6,Market Price,2016-01-11T15:00:00.000000000Z,-6,Intraday 1Hour,353.0,353.75,351.0,351.5
Cc1,CH6,Market Price,2016-01-11T16:00:00.000000000Z,-6,Intraday 1Hour,351.75,352.0,350.5,350.75
Cc1,CH6,Market Price,2016-01-11T17:00:00.000000000Z,-6,Intraday 1Hour,350.75,351.0,349.5,349.75
Cc1,CH6,Market Price,2016-01-11T18:00:00.000000000Z,-6,Intraday 1Hour,349.75,351.25,349.75,351.0
Cc1,CH6,Market Price,2016-01-11T19:00:00.000000000Z,-6,Intraday 1Hour,351.25,352.0,350.75,351.75
Cc1,CH6,Market Price,2016-01-12T01:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.25,351.5,352.25
Cc1,CH6,Market Price,2016-01-12T02:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.0,351.25,351.25
Cc1,CH6,Market Price,2016-01-12T03:00:00.000000000Z,-6,Intraday 1Hour,351.5,351.5,351.25,351.25
Cc1,CH6,Market Price,2016-01-12T04:00:00.000000000Z,-6,Intraday 1Hour,351.25,351.75,351.25,351.5
Cc1,CH6,Market Price,2016-01-12T05:00:00.000000000Z,-6,Intraday 1Hour,351.75,351.75,351.5,351.5
Cc1,CH6,Market Price,2016-01-12T06:00:00.000000000Z,-6,Intraday 1Hour,351.5,352.25,351.5,352.25
Cc1,CH6,Market Price,2016-01-12T07:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.25,351.25,351.25
Cc1,CH6,Market Price,2016-01-12T08:00:00.000000000Z,-6,Intraday 1Hour,351.25,352.5,351.0,352.5
Cc1,CH6,Market Price,2016-01-12T09:00:00.000000000Z,-6,Intraday 1Hour,352.25,352.5,352.0,352.25
Cc1,CH6,Market Price,2016-01-12T10:00:00.000000000Z,-6,Intraday 1Hour,352.25,352.25,351.5,351.75
Cc1,CH6,Market Price,2016-01-12T11:00:00.000000000Z,-6,Intraday 1Hour,351.75,352.0,351.75,352.0
Cc1,CH6,Market Price,2016-01-12T12:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.25,351.5,351.5
Cc1,CH6,Market Price,2016-01-12T13:00:00.000000000Z,-6,Intraday 1Hour,351.75,351.75,351.0,351.5
Cc1,CH6,Market Price,2016-01-12T14:00:00.000000000Z,-6,Intraday 1Hour,352.0,352.75,351.0,352.5
Cc1,CH6,Market Price,2016-01-12T15:00:00.000000000Z,-6,Intraday 1Hour,352.25,353.0,350.5,351.5
Cc1,CH6,Market Price,2016-01-12T16:00:00.000000000Z,-6,Intraday 1Hour,351.5,351.75,349.5,349.75
Cc1,CH6,Market Price,2016-01-12T17:00:00.000000000Z,-6,Intraday 1Hour,349.75,363.75,349.5,359.25
Cc1,CH6,Market Price,2016-01-12T18:00:00.000000000Z,-6,Intraday 1Hour,359.0,359.5,357.0,358.25
Cc1,CH6,Market Price,2016-01-12T19:00:00.000000000Z,-6,Intraday 1Hour,358.5,358.5,355.5,355.5
Cc1,CH6,Market Price,2016-01-13T01:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.5,355.5,355.75
Cc1,CH6,Market Price,2016-01-13T02:00:00.000000000Z,-6,Intraday 1Hour,355.75,356.0,355.75,356.0
Cc1,CH6,Market Price,2016-01-13T03:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.25,355.75,356.25
Cc1,CH6,Market Price,2016-01-13T04:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.25,356.0,356.25
Cc1,CH6,Market Price,2016-01-13T05:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.25,356.0,356.0
Cc1,CH6,Market Price,2016-01-13T06:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.25,356.0,356.0
Cc1,CH6,Market Price,2016-01-13T07:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.25,356.0,356.0
Cc1,CH6,Market Price,2016-01-13T08:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.25,356.25
Cc1,CH6,Market Price,2016-01-13T09:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.0,356.0
Cc1,CH6,Market Price,2016-01-13T10:00:00.000000000Z,-6,Intraday 1Hour,356.0,356.75,356.0,356.5
Cc1,CH6,Market Price,2016-01-13T11:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.75,356.25,356.25
Cc1,CH6,Market Price,2016-01-13T12:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.5,356.0,356.25
Cc1,CH6,Market Price,2016-01-13T13:00:00.000000000Z,-6,Intraday 1Hour,356.25,358.25,356.0,358.0
Cc1,CH6,Market Price,2016-01-13T14:00:00.000000000Z,-6,Intraday 1Hour,357.75,358.75,356.25,357.5
Cc1,CH6,Market Price,2016-01-13T15:00:00.000000000Z,-6,Intraday 1Hour,357.75,358.25,356.5,357.25
Cc1,CH6,Market Price,2016-01-13T16:00:00.000000000Z,-6,Intraday 1Hour,357.5,360.75,357.25,359.25
Cc1,CH6,Market Price,2016-01-13T17:00:00.000000000Z,-6,Intraday 1Hour,359.25,359.5,357.5,358.25
Cc1,CH6,Market Price,2016-01-13T18:00:00.000000000Z,-6,Intraday 1Hour,358.25,359.25,357.25,358.5
Cc1,CH6,Market Price,2016-01-13T19:00:00.000000000Z,-6,Intraday 1Hour,358.5,359.0,357.5,358.0
Cc1,CH6,Market Price,2016-01-14T01:00:00.000000000Z,-6,Intraday 1Hour,357.75,358.0,356.75,356.75
Cc1,CH6,Market Price,2016-01-14T02:00:00.000000000Z,-6,Intraday 1Hour,356.75,357.0,356.75,356.75
Cc1,CH6,Market Price,2016-01-14T03:00:00.000000000Z,-6,Intraday 1Hour,356.75,357.0,356.75,357.0
Cc1,CH6,Market Price,2016-01-14T04:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.0,356.75,356.75
Cc1,CH6,Market Price,2016-01-14T05:00:00.000000000Z,-6,Intraday 1Hour,356.75,357.0,356.75,356.75
Cc1,CH6,Market Price,2016-01-14T06:00:00.000000000Z,-6,Intraday 1Hour,356.75,357.0,356.25,356.25
Cc1,CH6,Market Price,2016-01-14T07:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.75,356.25,356.25
Cc1,CH6,Market Price,2016-01-14T08:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.5,356.25,356.25
Cc1,CH6,Market Price,2016-01-14T09:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.25,356.25
Cc1,CH6,Market Price,2016-01-14T10:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.75,356.25,356.5
Cc1,CH6,Market Price,2016-01-14T11:00:00.000000000Z,-6,Intraday 1Hour,356.5,356.5,356.25,356.25
Cc1,CH6,Market Price,2016-01-14T12:00:00.000000000Z,-6,Intraday 1Hour,356.25,356.5,356.0,356.25
Cc1,CH6,Market Price,2016-01-14T13:00:00.000000000Z,-6,Intraday 1Hour,356.25,357.0,355.5,356.75
Cc1,CH6,Market Price,2016-01-14T14:00:00.000000000Z,-6,Intraday 1Hour,357.25,358.0,356.0,356.5
Cc1,CH6,Market Price,2016-01-14T15:00:00.000000000Z,-6,Intraday 1Hour,356.25,359.5,356.25,358.25
Cc1,CH6,Market Price,2016-01-14T16:00:00.000000000Z,-6,Intraday 1Hour,358.5,358.75,357.25,358.5
Cc1,CH6,Market Price,2016-01-14T17:00:00.000000000Z,-6,Intraday 1Hour,358.5,359.0,358.0,359.0
Cc1,CH6,Market Price,2016-01-14T18:00:00.000000000Z,-6,Intraday 1Hour,358.75,360.25,358.25,358.5
Cc1,CH6,Market Price,2016-01-14T19:00:00.000000000Z,-6,Intraday 1Hour,358.75,358.75,357.75,357.75
Cc1,CH6,Market Price,2016-01-15T01:00:00.000000000Z,-6,Intraday 1Hour,358.0,358.0,357.0,357.25
Cc1,CH6,Market Price,2016-01-15T02:00:00.000000000Z,-6,Intraday 1Hour,357.25,357.5,357.0,357.25
Cc1,CH6,Market Price,2016-01-15T03:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.25,357.0,357.0
Cc1,CH6,Market Price,2016-01-15T04:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.25,357.0,357.0
Cc1,CH6,Market Price,2016-01-15T05:00:00.000000000Z,-6,Intraday 1Hour,357.25,357.5,357.0,357.25
Cc1,CH6,Market Price,2016-01-15T06:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.25,357.0,357.0
Cc1,CH6,Market Price,2016-01-15T07:00:00.000000000Z,-6,Intraday 1Hour,357.0,357.25,357.0,357.25
Cc1,CH6,Market Price,2016-01-15T08:00:00.000000000Z,-6,Intraday 1Hour,357.25,357.25,356.5,356.5
Cc1,CH6,Market Price,2016-01-15T09:00:00.000000000Z,-6,Intraday 1Hour,356.75,356.75,356.25,356.25
Cc1,CH6,Market Price,2016-01-15T10:00:00.000000000Z,-6,Intraday 1Hour,356.5,357.0,356.0,356.75
Cc1,CH6,Market Price,2016-01-15T11:00:00.000000000Z,-6,Intraday 1Hour,356.75,358.5,356.75,358.25
Cc1,CH6,Market Price,2016-01-15T12:00:00.000000000Z,-6,Intraday 1Hour,358.0,359.0,358.0,359.0
Cc1,CH6,Market Price,2016-01-15T13:00:00.000000000Z,-6,Intraday 1Hour,358.75,359.5,357.0,357.25
Cc1,CH6,Market Price,2016-01-15T14:00:00.000000000Z,-6,Intraday 1Hour,357.0,359.0,356.0,357.5
Cc1,CH6,Market Price,2016-01-15T15:00:00.000000000Z,-6,Intraday 1Hour,357.5,361.5,357.0,360.75
Cc1,CH6,Market Price,2016-01-15T16:00:00.000000000Z,-6,Intraday 1Hour,361.0,362.0,359.5,361.25
Cc1,CH6,Market Price,2016-01-15T17:00:00.000000000Z,-6,Intraday 1Hour,361.25,362.75,360.5,360.75
Cc1,CH6,Market Price,2016-01-15T18:00:00.000000000Z,-6,Intraday 1Hour,361.0,362.75,360.5,362.25
Cc1,CH6,Market Price,2016-01-15T19:00:00.000000000Z,-6,Intraday 1Hour,362.0,363.5,362.0,363.25
Cc1,CH6,Market Price,2016-01-19T01:00:00.000000000Z,-6,Intraday 1Hour,364.0,366.5,364.0,365.5
Cc1,CH6,Market Price,2016-01-19T02:00:00.000000000Z,-6,Intraday 1Hour,365.75,366.0,365.5,365.5
Cc1,CH6,Market Price,2016-01-19T03:00:00.000000000Z,-6,Intraday 1Hour,365.75,365.75,365.5,365.75
Cc1,CH6,Market Price,2016-01-19T04:00:00.000000000Z,-6,Intraday 1Hour,365.75,365.75,365.5,365.5
Cc1,CH6,Market Price,2016-01-19T05:00:00.000000000Z,-6,Intraday 1Hour,365.75,365.75,365.5,365.75
Cc1,CH6,Market Price,2016-01-19T06:00:00.000000000Z,-6,Intraday 1Hour,365.75,366.0,365.5,365.75
Cc1,CH6,Market Price,2016-01-19T07:00:00.000000000Z,-6,Intraday 1Hour,366.0,366.25,365.75,366.0
Cc1,CH6,Market Price,2016-01-19T08:00:00.000000000Z,-6,Intraday 1Hour,366.25,367.0,366.0,367.0
Cc1,CH6,Market Price,2016-01-19T09:00:00.000000000Z,-6,Intraday 1Hour,367.0,367.5,366.5,367.5
Cc1,CH6,Market Price,2016-01-19T10:00:00.000000000Z,-6,Intraday 1Hour,367.5,367.75,367.25,367.5
Cc1,CH6,Market Price,2016-01-19T11:00:00.000000000Z,-6,Intraday 1Hour,367.5,368.25,367.5,368.0
Cc1,CH6,Market Price,2016-01-19T12:00:00.000000000Z,-6,Intraday 1Hour,368.25,368.5,367.75,368.0
Cc1,CH6,Market Price,2016-01-19T13:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.25,367.5,367.5
Cc1,CH6,Market Price,2016-01-19T14:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.25,364.25,366.0
Cc1,CH6,Market Price,2016-01-19T15:00:00.000000000Z,-6,Intraday 1Hour,366.0,368.25,365.5,367.75
Cc1,CH6,Market Price,2016-01-19T16:00:00.000000000Z,-6,Intraday 1Hour,367.75,369.5,367.25,369.0
Cc1,CH6,Market Price,2016-01-19T17:00:00.000000000Z,-6,Intraday 1Hour,369.25,369.25,368.0,368.5
Cc1,CH6,Market Price,2016-01-19T18:00:00.000000000Z,-6,Intraday 1Hour,368.25,369.0,368.0,368.25
Cc1,CH6,Market Price,2016-01-19T19:00:00.000000000Z,-6,Intraday 1Hour,368.5,368.5,367.25,367.75
Cc1,CH6,Market Price,2016-01-20T01:00:00.000000000Z,-6,Intraday 1Hour,367.5,367.75,367.0,367.5
Cc1,CH6,Market Price,2016-01-20T02:00:00.000000000Z,-6,Intraday 1Hour,367.5,368.0,367.25,368.0
Cc1,CH6,Market Price,2016-01-20T03:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.0,367.75,368.0
Cc1,CH6,Market Price,2016-01-20T04:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.75,367.75,368.5
Cc1,CH6,Market Price,2016-01-20T05:00:00.000000000Z,-6,Intraday 1Hour,368.25,368.5,368.0,368.0
Cc1,CH6,Market Price,2016-01-20T06:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.25,368.0,368.25
Cc1,CH6,Market Price,2016-01-20T07:00:00.000000000Z,-6,Intraday 1Hour,368.0,368.25,367.0,367.25
Cc1,CH6,Market Price,2016-01-20T08:00:00.000000000Z,-6,Intraday 1Hour,367.0,367.25,366.0,366.0
Cc1,CH6,Market Price,2016-01-20T09:00:00.000000000Z,-6,Intraday 1Hour,366.0,366.5,365.75,366.25
Cc1,CH6,Market Price,2016-01-20T10:00:00.000000000Z,-6,Intraday 1Hour,366.25,367.25,366.0,367.0
